SampleId,Threshold,PredictionProbabilityMean,PredictionProbabilityMax,GroundTruthPixels,PredictedPixels,TruePositivePixels,FalsePositivePixels,FalseNegativePixels,TrueNegativePixels,Dice,IoU,Precision,Recall,BestThreshold,Samples,TP,FP,FN,TN,GTArea,PredArea,ProbabilityMean,ProbabilityMax,RunTag,FeatureConfig,ModelName,Modelo,ShortLabel,ModelRunId,ExperimentId,ExperimentOrder,Specificity,FalsePositiveRate,FalseNegativeRate,BalancedAccuracy,MCC,AreaRatio,AbsoluteAreaError,RelativeAreaError,FPBurden,FNBurden,PredictedPositiveFraction,PlumeSizeBin,IsEmptyPrediction,IsNearEmptyPrediction,IsSevereFalseNegative,IsSevereFalsePositive,IsOversegmented,IsUndersegmented,IsSaturatedPrediction,IsAcceptablePrediction,PrimaryQualityCategory
fdf389e8-75ea-44bf-9a3f-e0453560c284,0.3,0.0168,0.9991,761,695,386,309,375,38930,0.5302,0.3607,0.5554,0.5072,0.3,0.0168,386,309,375,38930,761,695,0.0168,0.9991,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9921,0.0079,0.4928,0.7497,0.5221,0.9133,66,-0.0867,0.406,0.4928,0.0174,Media,False,False,False,False,False,False,False,True,Aceptable
aa7e73c6-1d52-434c-aa4f-e72899242f6a,0.3,0.0365,0.9986,1939,1571,673,898,1266,37163,0.3835,0.2372,0.4284,0.3471,0.3,0.0365,673,898,1266,37163,1939,1571,0.0365,0.9986,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9764,0.0236,0.6529,0.6617,0.3577,0.8102,368,-0.1898,0.4631,0.6529,0.0393,Grande,False,False,False,False,False,False,False,True,Aceptable
dc8cc16a-f9b2-4e11-8167-119d6ebb0971,0.3,0.028,0.9999,748,1181,606,575,142,38677,0.6283,0.458,0.5131,0.8102,0.3,0.028,606,575,142,38677,748,1181,0.028,0.9999,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9854,0.0146,0.1898,0.8978,0.6366,1.5789,433,0.5789,0.7687,0.1898,0.0295,Media,False,False,False,False,False,False,False,True,Aceptable
5d840532-9a7d-48ed-a05e-941d32529a0c,0.3,0.0285,0.998,1013,1197,810,387,203,38600,0.733,0.5786,0.6767,0.7996,0.3,0.0285,810,387,203,38600,1013,1197,0.0285,0.998,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9901,0.0099,0.2004,0.8948,0.7282,1.1816,184,0.1816,0.382,0.2004,0.0299,Media,False,False,False,False,False,False,False,True,Aceptable
d42ee5e3-0a1e-472b-8871-256d7317e871,0.3,0.0149,0.997,639,609,531,78,108,39283,0.851,0.7406,0.8719,0.831,0.3,0.0149,531,78,108,39283,639,609,0.0149,0.997,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.998,0.002,0.169,0.9145,0.8489,0.9531,30,-0.0469,0.1221,0.169,0.0152,Pequeña,False,False,False,False,False,False,False,True,Aceptable
7e57b19b-c673-4bc7-8f37-b9c5fc9a2383,0.3,0.036,0.9987,795,1485,777,708,18,38497,0.6816,0.517,0.5232,0.9774,0.3,0.036,777,708,18,38497,795,1485,0.036,0.9987,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9819,0.0181,0.0226,0.9796,0.7082,1.8679,690,0.8679,0.8906,0.0226,0.0371,Media,False,False,False,False,False,False,False,True,Aceptable
a0e902b0-d7a9-4da1-9f4e-716fae143f97,0.3,0.0401,0.9998,1967,1635,1534,101,433,37932,0.8517,0.7418,0.9382,0.7799,0.3,0.0401,1534,101,433,37932,1967,1635,0.0401,0.9998,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9973,0.0027,0.2201,0.8886,0.8488,0.8312,332,-0.1688,0.0513,0.2201,0.0409,Grande,False,False,False,False,False,False,False,True,Aceptable
148b9f2d-ef1d-427a-b677-8ce3d1499c41,0.3,0.027,0.9992,1650,1133,1024,109,626,38241,0.7359,0.5821,0.9038,0.6206,0.3,0.027,1024,109,626,38241,1650,1133,0.027,0.9992,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9972,0.0028,0.3794,0.8089,0.7405,0.6867,517,-0.3133,0.0661,0.3794,0.0283,Grande,False,False,False,False,False,False,False,True,Aceptable
df42990b-b232-4980-a0b9-d52f7531f71b,0.3,0.027,0.9989,1092,1129,903,226,189,38682,0.8131,0.6851,0.7998,0.8269,0.3,0.027,903,226,189,38682,1092,1129,0.027,0.9989,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9942,0.0058,0.1731,0.9106,0.8079,1.0339,37,0.0339,0.207,0.1731,0.0282,Media,False,False,False,False,False,False,False,True,Aceptable
d9d8cba5-2f88-4cda-9d14-f10e85272790,0.3,0.0057,0.9198,2115,191,41,150,2074,37735,0.0356,0.0181,0.2147,0.0194,0.3,0.0057,41,150,2074,37735,2115,191,0.0057,0.9198,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.996,0.004,0.9806,0.5077,0.0501,0.0903,1924,-0.9097,0.0709,0.9806,0.0048,Grande,False,True,True,False,False,True,False,False,FN severo
47d0fd41-6c26-4300-94b0-65d023a45906,0.3,0.0133,0.9983,626,478,398,80,228,39294,0.721,0.5637,0.8326,0.6358,0.3,0.0133,398,80,228,39294,626,478,0.0133,0.9983,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.998,0.002,0.3642,0.8169,0.7239,0.7636,148,-0.2364,0.1278,0.3642,0.012,Pequeña,False,False,False,False,False,False,False,True,Aceptable
26645bca-3668-497b-9876-46e4f897b5c4,0.3,0.0567,0.9994,2255,2356,1949,407,306,37338,0.8454,0.7322,0.8272,0.8643,0.3,0.0567,1949,407,306,37338,2255,2356,0.0567,0.9994,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9892,0.0108,0.1357,0.9268,0.8361,1.0448,101,0.0448,0.1805,0.1357,0.0589,Grande,False,False,False,False,False,False,False,True,Aceptable
d4ff232c-e8ad-4412-8960-669058b29de6,0.3,0.0002,0.0149,794,0,0,0,794,39206,0.0,0.0,1.0,0.0,0.3,0.0002,0,0,794,39206,794,0,0.0002,0.0149,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,1.0,0.0,1.0,0.5,0.0,0.0,794,-1.0,0.0,1.0,0.0,Media,True,True,True,False,False,True,False,False,Vacía
fcd11726-e825-4892-b5e0-1fb4775c678e,0.3,0.0334,0.9997,1744,1392,1244,148,500,38108,0.7934,0.6575,0.8937,0.7133,0.3,0.0334,1244,148,500,38108,1744,1392,0.0334,0.9997,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9961,0.0039,0.2867,0.8547,0.7905,0.7982,352,-0.2018,0.0849,0.2867,0.0348,Grande,False,False,False,False,False,False,False,True,Aceptable
cf8a8001-8ea0-4173-b102-1ca7d47b0be2,0.3,0.0111,0.9998,312,453,274,179,38,39509,0.7163,0.558,0.6049,0.8782,0.3,0.0111,274,179,38,39509,312,453,0.0111,0.9998,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9955,0.0045,0.1218,0.9368,0.7264,1.4519,141,0.4519,0.5737,0.1218,0.0113,Pequeña,False,False,False,False,False,False,False,True,Aceptable
caaf5de3-2b32-473c-933a-99489ac18868,0.3,0.0233,0.9996,3619,966,579,387,3040,35994,0.2526,0.1445,0.5994,0.16,0.3,0.0233,579,387,3040,35994,3619,966,0.0233,0.9996,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9894,0.0106,0.84,0.5747,0.2791,0.2669,2653,-0.7331,0.1069,0.84,0.0242,Grande,False,False,True,False,False,True,False,False,FN severo
99c08108-c9da-4030-b13e-8603b87f0d17,0.3,0.0095,0.989,700,417,253,164,447,39136,0.453,0.2928,0.6067,0.3614,0.3,0.0095,253,164,447,39136,700,417,0.0095,0.989,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9958,0.0042,0.6386,0.6786,0.4612,0.5957,283,-0.4043,0.2343,0.6386,0.0104,Pequeña,False,False,False,False,False,False,False,True,Aceptable
67111963-a634-45ea-a578-6e208c3c0c36,0.3,0.0255,0.9999,736,1033,735,298,1,38966,0.831,0.7108,0.7115,0.9986,0.3,0.0255,735,298,1,38966,736,1033,0.0255,0.9999,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9924,0.0076,0.0014,0.9955,0.8397,1.4035,297,0.4035,0.4049,0.0014,0.0258,Media,False,False,False,False,False,False,False,True,Aceptable
29961180-d866-4137-a6d1-58f47899c51d,0.3,0.0192,0.9998,788,787,506,281,282,38931,0.6425,0.4733,0.6429,0.6421,0.3,0.0192,506,281,282,38931,788,787,0.0192,0.9998,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9928,0.0072,0.3579,0.8175,0.6354,0.9987,1,-0.0013,0.3566,0.3579,0.0197,Media,False,False,False,False,False,False,False,True,Aceptable
2ef0c9fc-810a-4d52-8c15-9c7f5ffb1bdf,0.3,0.0075,0.9686,1742,326,326,0,1416,38258,0.3153,0.1871,1.0,0.1871,0.3,0.0075,326,0,1416,38258,1742,326,0.0075,0.9686,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,1.0,0.0,0.8129,0.5936,0.4248,0.1871,1416,-0.8129,0.0,0.8129,0.0081,Grande,False,False,True,False,False,True,False,False,FN severo
b21a5ef2-0a2c-4a48-b868-6c196d1d2a8c,0.3,0.0576,0.9995,3280,2442,1715,727,1565,35993,0.5994,0.428,0.7023,0.5229,0.3,0.0576,1715,727,1565,35993,3280,2442,0.0576,0.9995,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9802,0.0198,0.4771,0.7515,0.5765,0.7445,838,-0.2555,0.2216,0.4771,0.061,Grande,False,False,False,False,False,False,False,True,Aceptable
ca3c8d26-a58e-444e-9c6b-a9cd2ae046f6,0.3,0.0247,0.9997,2181,1009,808,201,1373,37618,0.5066,0.3392,0.8008,0.3705,0.3,0.0247,808,201,1373,37618,2181,1009,0.0247,0.9997,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9947,0.0053,0.6295,0.6826,0.5287,0.4626,1172,-0.5374,0.0922,0.6295,0.0252,Grande,False,False,False,False,False,False,False,False,Otros
ce1a686a-5f45-43a4-aaf2-313f4d20e62d,0.3,0.0205,0.9996,1722,855,809,46,913,38232,0.6279,0.4576,0.9462,0.4698,0.3,0.0205,809,46,913,38232,1722,855,0.0205,0.9996,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9988,0.0012,0.5302,0.7343,0.6576,0.4965,867,-0.5035,0.0267,0.5302,0.0214,Grande,False,False,False,False,False,False,False,False,Otros
bfc49330-55c6-42f4-b934-7b9819770a57,0.3,0.0141,0.9997,214,570,214,356,0,39430,0.5459,0.3754,0.3754,1.0,0.3,0.0141,214,356,0,39430,214,570,0.0141,0.9997,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9911,0.0089,0.0,0.9955,0.61,2.6636,356,1.6636,1.6636,0.0,0.0142,Pequeña,False,False,False,False,False,False,False,False,Otros
9bd526b0-147a-462c-a2c3-38a9d9349e09,0.3,0.0143,0.9959,1351,606,485,121,866,38528,0.4957,0.3295,0.8003,0.359,0.3,0.0143,485,121,866,38528,1351,606,0.0143,0.9959,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9969,0.0031,0.641,0.6779,0.5263,0.4486,745,-0.5514,0.0896,0.641,0.0152,Media,False,False,False,False,False,False,False,False,Otros
6f57b1e6-7810-4f37-826d-3f56f02b57fa,0.3,0.0982,0.9992,3307,4124,2938,1186,369,35507,0.7907,0.6539,0.7124,0.8884,0.3,0.0982,2938,1186,369,35507,3307,4124,0.0982,0.9992,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9677,0.0323,0.1116,0.928,0.7753,1.2471,817,0.2471,0.3586,0.1116,0.1031,Grande,False,False,False,False,False,False,False,True,Aceptable
5072a283-d937-4c96-abe5-716ce6697e66,0.3,0.0219,0.9993,633,900,600,300,33,39067,0.7828,0.6431,0.6667,0.9479,0.3,0.0219,600,300,33,39067,633,900,0.0219,0.9993,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9924,0.0076,0.0521,0.9701,0.7912,1.4218,267,0.4218,0.4739,0.0521,0.0225,Pequeña,False,False,False,False,False,False,False,True,Aceptable
dc313ce5-f49b-4873-9849-1ad933cf4abc,0.3,0.0686,0.9976,2030,2901,1933,968,97,37002,0.784,0.6448,0.6663,0.9522,0.3,0.0686,1933,968,97,37002,2030,2901,0.0686,0.9976,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9745,0.0255,0.0478,0.9634,0.7843,1.4291,871,0.4291,0.4768,0.0478,0.0725,Grande,False,False,False,False,False,False,False,True,Aceptable
02d4206c-bc5d-4433-9787-a07826618f60,0.3,0.0088,0.995,814,383,15,368,799,38818,0.0251,0.0127,0.0392,0.0184,0.3,0.0088,15,368,799,38818,814,383,0.0088,0.995,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9906,0.0094,0.9816,0.5045,0.0131,0.4705,431,-0.5295,0.4521,0.9816,0.0096,Media,False,False,True,False,False,False,False,False,FN severo
032ebec4-17a8-4e1c-8f11-668230e37f2f,0.3,0.0505,0.9993,3994,2107,2028,79,1966,35927,0.6648,0.4979,0.9625,0.5078,0.3,0.0505,2028,79,1966,35927,3994,2107,0.0505,0.9993,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9978,0.0022,0.4922,0.7528,0.6785,0.5275,1887,-0.4725,0.0198,0.4922,0.0527,Grande,False,False,False,False,False,False,False,True,Aceptable
420ffaa6-f10a-4c3c-bd01-c4be833809a0,0.3,0.0003,0.0273,631,0,0,0,631,39369,0.0,0.0,1.0,0.0,0.3,0.0003,0,0,631,39369,631,0,0.0003,0.0273,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,1.0,0.0,1.0,0.5,0.0,0.0,631,-1.0,0.0,1.0,0.0,Pequeña,True,True,True,False,False,True,False,False,Vacía
580301a3-124a-4f15-b327-7bf8569e2822,0.3,0.0346,0.9995,523,1425,519,906,4,38571,0.5329,0.3632,0.3642,0.9924,0.3,0.0346,519,906,4,38571,523,1425,0.0346,0.9995,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.977,0.023,0.0076,0.9847,0.5941,2.7247,902,1.7247,1.7323,0.0076,0.0356,Pequeña,False,False,False,False,False,False,False,False,Otros
2815a1b7-4270-42a4-b6e7-aafd226a961c,0.3,0.033,0.9998,414,1378,414,964,0,38622,0.4621,0.3004,0.3004,1.0,0.3,0.033,414,964,0,38622,414,1378,0.033,0.9998,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9756,0.0244,0.0,0.9878,0.5414,3.3285,964,2.3285,2.3285,0.0,0.0344,Pequeña,False,False,False,False,True,False,False,False,Sobresegmentada
3fc01869-c90b-4553-8082-b6eca89fec3b,0.3,0.053,0.9995,1650,2211,1409,802,241,37548,0.7299,0.5746,0.6373,0.8539,0.3,0.053,1409,802,241,37548,1650,2211,0.053,0.9995,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9791,0.0209,0.1461,0.9165,0.7249,1.34,561,0.34,0.4861,0.1461,0.0553,Grande,False,False,False,False,False,False,False,True,Aceptable
65248c61-8d49-4610-b8ad-fdebbe183408,0.3,0.0046,0.9208,770,215,146,69,624,39161,0.2964,0.174,0.6791,0.1896,0.3,0.0046,146,69,624,39161,770,215,0.0046,0.9208,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9982,0.0018,0.8104,0.5939,0.353,0.2792,555,-0.7208,0.0896,0.8104,0.0054,Media,False,False,True,False,False,True,False,False,FN severo
ad626462-d996-4c74-acbc-164e7553186e,0.3,0.0272,1.0,690,1133,649,484,41,38826,0.712,0.5528,0.5728,0.9406,0.3,0.0272,649,484,41,38826,690,1133,0.0272,1.0,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9877,0.0123,0.0594,0.9641,0.7285,1.642,443,0.642,0.7014,0.0594,0.0283,Pequeña,False,False,False,False,False,False,False,True,Aceptable
96a65c0d-3fae-4cfd-850d-54351a76530c,0.3,0.0149,0.996,808,603,543,60,265,39132,0.7697,0.6256,0.9005,0.672,0.3,0.0149,543,60,265,39132,808,603,0.0149,0.996,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9985,0.0015,0.328,0.8352,0.7741,0.7463,205,-0.2537,0.0743,0.328,0.0151,Media,False,False,False,False,False,False,False,True,Aceptable
ad2b36ff-b85d-414c-81d5-3437c58ebc70,0.3,0.0221,0.9998,1653,909,814,95,839,38252,0.6354,0.4657,0.8955,0.4924,0.3,0.0221,814,95,839,38252,1653,909,0.0221,0.9998,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9975,0.0025,0.5076,0.745,0.6544,0.5499,744,-0.4501,0.0575,0.5076,0.0227,Grande,False,False,False,False,False,False,False,True,Aceptable
72b134a1-71d8-408d-98f1-e763723df4aa,0.3,0.0294,0.9993,569,1223,564,659,5,38772,0.6295,0.4593,0.4612,0.9912,0.3,0.0294,564,659,5,38772,569,1223,0.0294,0.9993,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9833,0.0167,0.0088,0.9872,0.6703,2.1494,654,1.1494,1.1582,0.0088,0.0306,Pequeña,False,False,False,False,False,False,False,False,Otros
6ce777fe-4f0b-41f5-b922-ccb275a61333,0.3,0.0545,0.9994,1859,2269,1761,508,98,37633,0.8532,0.744,0.7761,0.9473,0.3,0.0545,1761,508,98,37633,1859,2269,0.0545,0.9994,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9867,0.0133,0.0527,0.967,0.85,1.2205,410,0.2205,0.2733,0.0527,0.0567,Grande,False,False,False,False,False,False,False,True,Aceptable
8d770278-dbcf-44e8-a92c-3ac5ee189c9e,0.3,0.0256,0.9994,610,1057,599,458,11,38932,0.7187,0.5609,0.5667,0.982,0.3,0.0256,599,458,11,38932,610,1057,0.0256,0.9994,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9884,0.0116,0.018,0.9852,0.7414,1.7328,447,0.7328,0.7508,0.018,0.0264,Pequeña,False,False,False,False,False,False,False,True,Aceptable
0b1b0d38-b168-42f1-812a-ef465f43030b,0.3,0.0023,0.8498,243,89,71,18,172,39739,0.4277,0.272,0.7978,0.2922,0.3,0.0023,71,18,172,39739,243,89,0.0023,0.8498,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9995,0.0005,0.7078,0.6459,0.4811,0.3663,154,-0.6337,0.0741,0.7078,0.0022,Pequeña,False,False,False,False,False,False,False,False,Otros
2dddfdc7-83af-41cd-a137-105966e21537,0.3,0.0358,0.9985,1096,1456,1052,404,44,38500,0.8245,0.7013,0.7225,0.9599,0.3,0.0358,1052,404,44,38500,1096,1456,0.0358,0.9985,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9896,0.0104,0.0401,0.9747,0.8276,1.3285,360,0.3285,0.3686,0.0401,0.0364,Media,False,False,False,False,False,False,False,True,Aceptable
1c24921c-5f89-4fa6-8f96-79bd4ecdbb15,0.3,0.0379,0.9997,2200,1563,1463,100,737,37700,0.7776,0.6361,0.936,0.665,0.3,0.0379,1463,100,737,37700,2200,1563,0.0379,0.9997,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9974,0.0026,0.335,0.8312,0.7793,0.7105,637,-0.2895,0.0455,0.335,0.0391,Grande,False,False,False,False,False,False,False,True,Aceptable
2b3a0fec-9ffc-4bc7-b4e6-67d11328f5d2,0.3,0.0197,0.9955,1498,862,508,354,990,38148,0.4305,0.2743,0.5893,0.3391,0.3,0.0197,508,354,990,38148,1498,862,0.0197,0.9955,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9908,0.0092,0.6609,0.665,0.4314,0.5754,636,-0.4246,0.2363,0.6609,0.0216,Grande,False,False,False,False,False,False,False,True,Aceptable
bf5cba61-7eac-4888-86d6-df8b40afd666,0.3,0.026,0.9998,770,1100,756,344,14,38886,0.8086,0.6786,0.6873,0.9818,0.3,0.026,756,344,14,38886,770,1100,0.026,0.9998,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9912,0.0088,0.0182,0.9865,0.8176,1.4286,330,0.4286,0.4468,0.0182,0.0275,Media,False,False,False,False,False,False,False,True,Aceptable
1836771a-8794-4b3a-8b21-701a19d5416a,0.3,0.0305,0.9999,461,1250,461,789,0,38750,0.5389,0.3688,0.3688,1.0,0.3,0.0305,461,789,0,38750,461,1250,0.0305,0.9999,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.98,0.02,0.0,0.99,0.6012,2.7115,789,1.7115,1.7115,0.0,0.0312,Pequeña,False,False,False,False,False,False,False,False,Otros
e6365c1a-7342-4446-8316-abf37581f40e,0.3,0.0393,0.9996,2025,1634,1397,237,628,37738,0.7636,0.6176,0.855,0.6899,0.3,0.0393,1397,237,628,37738,2025,1634,0.0393,0.9996,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9938,0.0062,0.3101,0.8418,0.7572,0.8069,391,-0.1931,0.117,0.3101,0.0408,Grande,False,False,False,False,False,False,False,True,Aceptable
4b9a458e-0923-4094-b663-a8c436a53198,0.3,0.0353,0.9986,586,1475,584,891,2,38523,0.5667,0.3954,0.3959,0.9966,0.3,0.0353,584,891,2,38523,586,1475,0.0353,0.9986,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9774,0.0226,0.0034,0.987,0.621,2.5171,889,1.5171,1.5205,0.0034,0.0369,Pequeña,False,False,False,False,False,False,False,False,Otros
aea9f697-e9d5-49e1-9de5-c9c668199182,0.3,0.0409,0.9996,742,1715,683,1032,59,38226,0.556,0.385,0.3983,0.9205,0.3,0.0409,683,1032,59,38226,742,1715,0.0409,0.9996,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9737,0.0263,0.0795,0.9471,0.5956,2.3113,973,1.3113,1.3908,0.0795,0.0429,Media,False,False,False,False,False,False,False,False,Otros
42372859-1a0f-4325-9e91-1706b9948426,0.3,0.0458,0.9999,2774,1897,1842,55,932,37171,0.7887,0.6511,0.971,0.664,0.3,0.0458,1842,55,932,37171,2774,1897,0.0458,0.9999,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9985,0.0015,0.336,0.8313,0.7919,0.6839,877,-0.3161,0.0198,0.336,0.0474,Grande,False,False,False,False,False,False,False,True,Aceptable
2153dee3-ba83-4dc8-bfd4-39a425b62045,0.3,0.1003,0.9984,2783,4188,2781,1407,2,35810,0.7979,0.6637,0.664,0.9993,0.3,0.1003,2781,1407,2,35810,2783,4188,0.1003,0.9984,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9622,0.0378,0.0007,0.9807,0.799,1.5049,1405,0.5049,0.5056,0.0007,0.1047,Grande,False,False,False,False,False,False,False,True,Aceptable
b01e6bbb-4725-42a8-93ff-97df25dae62e,0.3,0.0487,0.9989,4887,2083,1639,444,3248,34669,0.4703,0.3074,0.7868,0.3354,0.3,0.0487,1639,444,3248,34669,4887,2083,0.0487,0.9989,101622,ConfigB,SimpleUNet,U-Net simple,B · U-Net simple,SimpleUNet_Bs4Ep30_D005_LR1e4_DatedFull,E1,1,0.9874,0.0126,0.6646,0.6614,0.4757,0.4262,2804,-0.5738,0.0909,0.6646,0.0521,Grande,False,False,False,False,False,False,False,False,Otros
