ModelName,Modelo,SampleId,Fluxrate,FluxrateTH,LogFluxrate,FluxrateBin,FluxrateRelativeUncertainty,FluxrateUncertaintyBin,GTArea,PlumeSizeBin,WindSpeed10m,WindSpeedBin,DeltaDice,DeltaRecall,DeltaPrecision,DeltaFPBurden,DeltaFNBurden,DeltaFalseNegativeRate,DeltaAreaRatio
TransformerUNet,U-Net Transformer,7e57b19b-c673-4bc7-8f37-b9c5fc9a2383,11288.573,11.2886,4.0526,Alto,0.3243,Baja,795,Media,2.5016,Bajo,0.0193,0.0075,0.0214,-0.0604,-0.0075,-0.0075,-0.0528
TransformerUNet,U-Net Transformer,a0e902b0-d7a9-4da1-9f4e-716fae143f97,4913.8804,4.9139,3.6914,Medio,0.3918,Alta,1967,Grande,4.8323,Alto,-0.0929,-0.1063,-0.0072,0.001,0.1063,0.1063,-0.1052
TransformerUNet,U-Net Transformer,148b9f2d-ef1d-427a-b677-8ce3d1499c41,6475.5127,6.4755,3.8113,Alto,0.4,Alta,1650,Grande,5.3409,Alto,0.2755,0.337,0.1367,-0.0515,-0.337,-0.337,0.2855
TransformerUNet,U-Net Transformer,df42990b-b232-4980-a0b9-d52f7531f71b,2440.8914,2.4409,3.3875,Bajo,0.316,Baja,1092,Media,2.3258,Bajo,-0.3322,-0.3864,0.0074,-0.0449,0.3864,0.3864,-0.4313
TransformerUNet,U-Net Transformer,d9d8cba5-2f88-4cda-9d14-f10e85272790,7920.4243,7.9204,3.8987,Alto,0.4168,Alta,2115,Grande,6.5745,Alto,-0.1552,-0.1541,0.0398,-0.0548,0.1541,0.1541,-0.209
TransformerUNet,U-Net Transformer,47d0fd41-6c26-4300-94b0-65d023a45906,10915.001,10.915,4.038,Alto,0.3847,Media,626,Pequeña,4.4979,Medio,0.189,0.5272,0.1131,0.3243,-0.5272,-0.5272,0.8514
TransformerUNet,U-Net Transformer,26645bca-3668-497b-9876-46e4f897b5c4,5783.7344,5.7837,3.7622,Medio,0.2546,Baja,2255,Grande,1.3982,Bajo,-0.0474,0.0324,-0.1067,0.1831,-0.0324,-0.0324,0.2155
TransformerUNet,U-Net Transformer,d4ff232c-e8ad-4412-8960-669058b29de6,2523.3157,2.5233,3.402,Bajo,0.3863,Media,794,Media,4.5369,Medio,0.1265,0.1171,0.1325,-0.2557,-0.1171,-0.1171,-0.1385
TransformerUNet,U-Net Transformer,fcd11726-e825-4892-b5e0-1fb4775c678e,6841.0703,6.8411,3.8351,Alto,0.4111,Alta,1744,Grande,6.1517,Alto,-0.0534,-0.0981,0.0136,-0.0172,0.0981,0.0981,-0.1153
TransformerUNet,U-Net Transformer,cf8a8001-8ea0-4173-b102-1ca7d47b0be2,9457.614,9.4576,3.9758,Alto,0.4044,Alta,312,Pequeña,5.6201,Alto,0.0907,0.0385,0.0981,-0.2949,-0.0385,-0.0385,-0.2564
TransformerUNet,U-Net Transformer,caaf5de3-2b32-473c-933a-99489ac18868,4235.307,4.2353,3.6269,Medio,0.1591,Baja,3619,Grande,0.6275,Bajo,0.02,0.0146,-0.0236,0.0058,-0.0146,-0.0146,0.0204
TransformerUNet,U-Net Transformer,99c08108-c9da-4030-b13e-8603b87f0d17,1316.0092,1.316,3.1193,Bajo,0.3177,Baja,700,Pequeña,2.3064,Bajo,-0.1698,-0.1071,-0.2674,0.2343,0.1071,0.1071,0.1271
TransformerUNet,U-Net Transformer,67111963-a634-45ea-a578-6e208c3c0c36,6889.5303,6.8895,3.8382,Alto,0.4214,Alta,736,Media,7.2781,Alto,-0.0423,-0.0421,-0.0423,0.0476,0.0421,0.0421,0.0054
TransformerUNet,U-Net Transformer,29961180-d866-4137-a6d1-58f47899c51d,6833.075,6.8331,3.8346,Alto,0.3815,Media,788,Media,4.4055,Medio,0.0672,0.047,0.0947,-0.0914,-0.047,-0.047,-0.0444
TransformerUNet,U-Net Transformer,2ef0c9fc-810a-4d52-8c15-9c7f5ffb1bdf,7039.741,7.0397,3.8476,Alto,0.3854,Media,1742,Grande,4.6079,Alto,0.0234,0.0362,0.0137,-0.0017,-0.0362,-0.0362,0.0344
TransformerUNet,U-Net Transformer,b21a5ef2-0a2c-4a48-b868-6c196d1d2a8c,2876.9348,2.8769,3.4589,Bajo,0.4133,Alta,3280,Grande,6.204,Alto,-0.2603,-0.1555,-0.5866,0.3305,0.1555,0.1555,0.175
TransformerUNet,U-Net Transformer,ca3c8d26-a58e-444e-9c6b-a9cd2ae046f6,5898.854,5.8989,3.7708,Medio,0.349,Media,2181,Grande,3.1245,Medio,-0.0833,-0.0665,-0.0924,0.028,0.0665,0.0665,-0.0385
TransformerUNet,U-Net Transformer,ce1a686a-5f45-43a4-aaf2-313f4d20e62d,2408.987,2.409,3.3818,Bajo,0.3724,Media,1722,Grande,3.867,Medio,-0.1228,-0.1423,0.0607,-0.0348,0.1423,0.1423,-0.1771
TransformerUNet,U-Net Transformer,bfc49330-55c6-42f4-b934-7b9819770a57,3745.4512,3.7455,3.5735,Medio,0.33,Baja,214,Pequeña,2.6063,Bajo,-0.2753,0.0467,-0.3625,1.1963,-0.0467,-0.0467,1.243
TransformerUNet,U-Net Transformer,9bd526b0-147a-462c-a2c3-38a9d9349e09,11115.67,11.1157,4.0459,Alto,0.4093,Alta,1351,Media,6.1665,Alto,-0.0556,-0.1584,0.0343,-0.1355,0.1584,0.1584,-0.2939
TransformerUNet,U-Net Transformer,6f57b1e6-7810-4f37-826d-3f56f02b57fa,24561.824,24.5618,4.3903,Alto,0.3701,Media,3307,Grande,3.8377,Medio,0.037,-0.0336,0.0861,-0.1397,0.0336,0.0336,-0.1733
TransformerUNet,U-Net Transformer,5072a283-d937-4c96-abe5-716ce6697e66,1773.0183,1.773,3.2487,Bajo,0.2982,Baja,633,Pequeña,1.9951,Bajo,-0.0006,-0.0063,0.0023,-0.0079,0.0063,0.0063,-0.0142
TransformerUNet,U-Net Transformer,dc313ce5-f49b-4873-9849-1ad933cf4abc,15840.326,15.8403,4.1998,Alto,0.4303,Alta,2030,Grande,8.1601,Alto,-0.0084,-0.1133,0.1193,-0.1635,0.1133,0.1133,-0.2768
TransformerUNet,U-Net Transformer,02d4206c-bc5d-4433-9787-a07826618f60,802.3724,0.8024,2.9044,Bajo,0.2275,Baja,814,Media,1.0891,Bajo,0.3391,0.3354,0.3428,-0.3747,-0.3354,-0.3354,-0.0393
TransformerUNet,U-Net Transformer,032ebec4-17a8-4e1c-8f11-668230e37f2f,7221.2847,7.2213,3.8586,Alto,0.255,Baja,3994,Grande,1.4061,Bajo,-0.0113,-0.0048,-0.026,0.0168,0.0048,0.0048,0.012
TransformerUNet,U-Net Transformer,420ffaa6-f10a-4c3c-bd01-c4be833809a0,2006.351,2.0064,3.3024,Bajo,0.4088,Alta,631,Pequeña,5.7795,Alto,-0.3892,-0.309,0.4744,-0.2789,0.309,0.309,-0.588
TransformerUNet,U-Net Transformer,580301a3-124a-4f15-b327-7bf8569e2822,2119.162,2.1192,3.3262,Bajo,0.4187,Alta,523,Pequeña,6.4478,Alto,0.1272,-0.0593,0.2086,-0.501,0.0593,0.0593,-0.5602
TransformerUNet,U-Net Transformer,2815a1b7-4270-42a4-b6e7-aafd226a961c,1605.279,1.6053,3.2056,Bajo,0.369,Media,414,Pequeña,3.6722,Medio,-0.1344,-0.0145,-0.1176,1.07,0.0145,0.0145,1.0556
TransformerUNet,U-Net Transformer,3fc01869-c90b-4553-8082-b6eca89fec3b,13519.577,13.5196,4.131,Alto,0.4037,Alta,1650,Grande,5.5734,Alto,0.03,-0.0642,0.0964,-0.1836,0.0642,0.0642,-0.2479
TransformerUNet,U-Net Transformer,65248c61-8d49-4610-b8ad-fdebbe183408,8601.679,8.6017,3.9346,Alto,0.4168,Alta,770,Media,6.7556,Alto,0.0459,0.0312,0.0606,-0.0935,-0.0312,-0.0312,-0.0623
TransformerUNet,U-Net Transformer,ad626462-d996-4c74-acbc-164e7553186e,4646.8413,4.6468,3.6672,Medio,0.4003,Alta,690,Pequeña,5.4089,Alto,0.003,0.0884,-0.0653,0.1159,-0.0884,-0.0884,0.2043
TransformerUNet,U-Net Transformer,96a65c0d-3fae-4cfd-850d-54351a76530c,2952.4854,2.9525,3.4702,Bajo,0.093,Baja,808,Media,0.3013,Bajo,-0.1345,-0.1807,-0.0578,0.0297,0.1807,0.1807,-0.151
TransformerUNet,U-Net Transformer,ad2b36ff-b85d-414c-81d5-3437c58ebc70,3812.0996,3.8121,3.5812,Medio,0.3366,Baja,1653,Grande,2.7666,Bajo,-0.2057,-0.242,0.0132,-0.0321,0.242,0.242,-0.274
TransformerUNet,U-Net Transformer,72b134a1-71d8-408d-98f1-e763723df4aa,2168.2708,2.1683,3.3361,Bajo,0.3681,Media,569,Pequeña,3.7219,Medio,-0.0406,-0.0316,-0.042,0.0844,0.0316,0.0316,0.0527
TransformerUNet,U-Net Transformer,6ce777fe-4f0b-41f5-b922-ccb275a61333,9558.239,9.5582,3.9804,Alto,0.3866,Media,1859,Grande,4.5522,Medio,0.3417,0.5062,0.1174,0.036,-0.5062,-0.5062,0.5422
TransformerUNet,U-Net Transformer,8d770278-dbcf-44e8-a92c-3ac5ee189c9e,1630.4364,1.6304,3.2123,Bajo,0.376,Media,610,Pequeña,3.9388,Medio,0.0911,0.0197,0.1284,-0.2607,-0.0197,-0.0197,-0.241
TransformerUNet,U-Net Transformer,0b1b0d38-b168-42f1-812a-ef465f43030b,4359.6646,4.3597,3.6395,Medio,0.361,Media,243,Pequeña,3.5118,Medio,-0.0582,-0.428,-0.003,-1.1893,0.428,0.428,-1.6173
TransformerUNet,U-Net Transformer,2dddfdc7-83af-41cd-a137-105966e21537,3289.787,3.2898,3.5172,Medio,0.3013,Baja,1096,Media,2.0365,Bajo,0.0266,0.0192,0.0294,-0.0493,-0.0192,-0.0192,-0.0301
TransformerUNet,U-Net Transformer,1c24921c-5f89-4fa6-8f96-79bd4ecdbb15,6936.5635,6.9366,3.8411,Alto,0.3902,Alta,2200,Grande,4.7758,Alto,0.0017,0.0082,-0.0072,0.0073,-0.0082,-0.0082,0.0155
TransformerUNet,U-Net Transformer,2b3a0fec-9ffc-4bc7-b4e6-67d11328f5d2,3244.6697,3.2447,3.5112,Medio,0.3438,Media,1498,Grande,2.9064,Medio,0.1401,0.1615,0.0985,-0.0274,-0.1615,-0.1615,0.1342
TransformerUNet,U-Net Transformer,bf5cba61-7eac-4888-86d6-df8b40afd666,4189.6445,4.1896,3.6222,Medio,0.3434,Media,770,Media,2.9395,Medio,-0.1054,-0.0922,-0.1088,0.1753,0.0922,0.0922,0.0831
TransformerUNet,U-Net Transformer,1836771a-8794-4b3a-8b21-701a19d5416a,692.1915,0.6922,2.8402,Bajo,0.2415,Baja,461,Pequeña,1.2024,Bajo,0.0309,-0.013,0.044,-0.1345,0.013,0.013,-0.1475
TransformerUNet,U-Net Transformer,e6365c1a-7342-4446-8316-abf37581f40e,9019.001,9.019,3.9552,Alto,0.382,Media,2025,Grande,4.3405,Medio,-0.012,-0.158,0.1076,-0.1975,0.158,0.158,-0.3556
TransformerUNet,U-Net Transformer,4b9a458e-0923-4094-b663-a8c436a53198,9949.223,9.9492,3.9978,Alto,0.3303,Baja,586,Pequeña,2.645,Bajo,-0.0125,0.0017,-0.0175,0.0461,-0.0017,-0.0017,0.0478
TransformerUNet,U-Net Transformer,aea9f697-e9d5-49e1-9de5-c9c668199182,6695.467,6.6955,3.8258,Alto,0.3806,Media,742,Media,4.3133,Medio,0.1767,-0.0323,0.2086,-1.0108,0.0323,0.0323,-1.0431
TransformerUNet,U-Net Transformer,42372859-1a0f-4325-9e91-1706b9948426,2152.2207,2.1522,3.3329,Bajo,0.1664,Baja,2774,Grande,0.6702,Bajo,-0.3103,-0.2981,-0.0367,0.0004,0.2981,0.2981,-0.2978
TransformerUNet,U-Net Transformer,2153dee3-ba83-4dc8-bfd4-39a425b62045,11394.272,11.3943,4.0567,Alto,0.3525,Media,2783,Grande,3.2421,Medio,-0.0184,0.0075,-0.0316,0.0622,-0.0075,-0.0075,0.0697
TransformerUNet,U-Net Transformer,b01e6bbb-4725-42a8-93ff-97df25dae62e,15957.312,15.9573,4.203,Alto,0.3445,Media,4887,Grande,2.973,Medio,-0.1623,-0.2081,0.3464,-0.2347,0.2081,0.2081,-0.4428
TransformerUNet,U-Net Transformer,82ad7715-a3cc-451b-85d3-4655b08d77fb,16925.791,16.9258,4.2285,Alto,0.4032,Alta,583,Pequeña,5.6174,Alto,0.0,0.0,1.0,-0.3551,0.0,0.0,-0.3551
TransformerUNet,U-Net Transformer,cb8f6809-ceb4-425c-bd71-486b776c537c,15620.792,15.6208,4.1937,Alto,0.3976,Alta,2334,Grande,5.1934,Alto,-0.0026,-0.018,0.015,-0.018,0.018,0.018,-0.036
TransformerUNet,U-Net Transformer,a06e098d-64b2-4156-99c0-f5c133e6beae,4466.7183,4.4667,3.65,Medio,0.3999,Alta,1608,Grande,5.3372,Alto,-0.4284,-0.5889,-0.0208,-0.1536,0.5889,0.5889,-0.7425
TransformerUNet,U-Net Transformer,920a430d-403c-47ca-ac3e-e040c0f48d2d,1776.0858,1.7761,3.2495,Bajo,0.3899,Alta,446,Pequeña,4.578,Alto,0.0721,0.1614,-0.1491,0.213,-0.1614,-0.1614,0.3744
TransformerUNet,U-Net Transformer,7828cf50-89d7-4cd9-8337-528a2ff2ab0d,5355.703,5.3557,3.7288,Medio,0.4189,Alta,1355,Media,7.0352,Alto,-0.2564,-0.4,-0.1269,0.0413,0.4,0.4,-0.3587
TransformerUNet,U-Net Transformer,29623ab2-5f05-416c-bfea-abe2760de6bd,4030.091,4.0301,3.6053,Medio,0.3835,Media,1152,Media,4.3923,Medio,0.0995,0.1641,-0.0379,0.0408,-0.1641,-0.1641,0.2049
TransformerUNet,U-Net Transformer,c27f364f-ae5b-4fba-a1cf-1f1fd4790749,11598.352,11.5984,4.0644,Alto,0.3916,Alta,2073,Grande,4.8414,Alto,-0.0322,-0.1274,0.0501,-0.0926,0.1274,0.1274,-0.22
TransformerUNet,U-Net Transformer,35670bf7-d446-437b-9d00-ff45db092de8,22082.746,22.0827,4.3441,Alto,0.3765,Media,2822,Grande,4.1439,Medio,0.2647,0.3777,-0.0147,0.0301,-0.3777,-0.3777,0.4079
TransformerUNet,U-Net Transformer,6f3f6855-40a2-4dc2-86bc-e5db4b5aff61,5538.2666,5.5383,3.7434,Medio,0.2578,Baja,168,Pequeña,1.4405,Bajo,-0.0774,0.3571,-0.0646,5.25,-0.3571,-0.3571,5.6071
TransformerUNet,U-Net Transformer,e28b22f1-c3cb-4092-98e9-ceb0e09166fc,1308.7118,1.3087,3.1168,Bajo,0.3072,Baja,101,Pequeña,2.1056,Bajo,0.0,0.0,0.0,-4.8515,0.0,0.0,-4.8515
TransformerUNet,U-Net Transformer,4767793d-0d89-4bc4-905b-bbc2ba8d954d,2421.3848,2.4214,3.3841,Bajo,0.2705,Baja,655,Pequeña,1.5945,Bajo,0.0462,0.0427,0.0411,-0.1374,-0.0427,-0.0427,-0.0947
TransformerUNet,U-Net Transformer,050ecd6f-0df9-419d-84e0-fae2168ce29c,4724.9126,4.7249,3.6744,Medio,0.393,Alta,743,Media,4.9049,Alto,-0.018,0.0175,-0.041,0.0713,-0.0175,-0.0175,0.0888
TransformerUNet,U-Net Transformer,b54c0659-d3de-432b-a532-1354f9ff40ee,4120.0117,4.12,3.6149,Medio,0.1396,Baja,5123,Grande,0.5207,Bajo,-0.2968,-0.218,-0.2119,-0.0228,0.218,0.218,-0.2409
TransformerUNet,U-Net Transformer,266cfe90-2327-4479-9938-8c0e13b962c9,2555.0974,2.5551,3.4074,Bajo,0.3479,Media,1150,Media,3.094,Medio,-0.0868,-0.1139,-0.019,-0.0026,0.1139,0.1139,-0.1165
TransformerUNet,U-Net Transformer,82c2002e-af10-4969-8e2b-50df13c53ce9,1758.1267,1.7581,3.2451,Bajo,0.4061,Alta,2014,Grande,5.4785,Alto,-0.1381,-0.136,0.0602,-0.0278,0.136,0.136,-0.1639
TransformerUNet,U-Net Transformer,57be1acf-b916-4751-b3e0-5b2fd0b54662,2772.521,2.7725,3.4429,Bajo,0.3123,Baja,1917,Grande,2.2332,Bajo,0.0144,-0.0068,0.0418,-0.0391,0.0068,0.0068,-0.0459
TransformerUNet,U-Net Transformer,d2bf5d9a-83ab-447a-9567-fc94ff66e43e,23184.895,23.1849,4.3652,Alto,0.3915,Alta,659,Pequeña,4.9604,Alto,0.4012,0.9514,0.2538,1.8513,-0.9514,-0.9514,2.8027
TransformerUNet,U-Net Transformer,3175f19d-8d38-44d2-9db5-1787870e2a6e,16909.234,16.9092,4.2281,Alto,0.3777,Media,886,Media,4.1534,Medio,0.0617,-0.0011,0.0667,-0.3093,0.0011,0.0011,-0.3104
TransformerUNet,U-Net Transformer,8ddceb62-a5a1-42cd-be98-bfe89ddb20ca,1529.1426,1.5291,3.1844,Bajo,0.2275,Baja,910,Media,1.1246,Bajo,-0.1381,-0.1703,-0.0347,-0.1231,0.1703,0.1703,-0.2934
TransformerUNet,U-Net Transformer,c001fa14-dc05-4e0d-a0ea-012f2cef82b7,4973.8604,4.9739,3.6967,Medio,0.3397,Baja,1546,Grande,2.874,Bajo,-0.0231,0.033,-0.1462,0.1274,-0.033,-0.033,0.1604
TransformerUNet,U-Net Transformer,2c7e0548-22b5-4f61-acec-aeb743d51935,44059.52,44.0595,4.644,Alto,0.3376,Baja,6116,Grande,2.8064,Bajo,0.0263,0.0195,0.0255,-0.0067,-0.0195,-0.0195,0.0128
TransformerUNet,U-Net Transformer,c6e9002c-e1f9-42f2-8da1-2337e7edbfb2,15490.338,15.4903,4.1901,Alto,0.3569,Media,1438,Grande,3.4094,Medio,0.1196,-0.0306,0.1883,-0.4339,0.0306,0.0306,-0.4645
TransformerUNet,U-Net Transformer,843eeca9-31f4-4b61-a4e4-a782bc3fdfb0,641.9924,0.642,2.8075,Bajo,0.3819,Media,159,Pequeña,3.6005,Medio,-0.0672,-0.1447,-0.0437,-0.0252,0.1447,0.1447,-0.1698
TransformerUNet,U-Net Transformer,3256f9ab-63c0-44e2-b91f-39c89b5b5f0c,15875.817,15.8758,4.2007,Alto,0.325,Baja,3470,Grande,2.5049,Bajo,-0.3429,-0.1049,-0.593,0.915,0.1049,0.1049,0.8101
TransformerUNet,U-Net Transformer,5e1de89d-818f-474a-a729-e2d956da10de,1448.024,1.448,3.1608,Bajo,0.3031,Baja,156,Pequeña,2.0464,Bajo,-0.0,0.0,-0.0,2.109,0.0,0.0,2.109
TransformerUNet,U-Net Transformer,09546672-40ad-4edf-8c52-a3ddf759732f,13865.555,13.8656,4.1419,Alto,0.4018,Alta,799,Media,5.4344,Alto,0.1859,0.5544,-0.2296,0.5544,-0.5544,-0.5544,1.1089
TransformerUNet,U-Net Transformer,642bb155-94c6-42cb-bd53-1fed1d5aec23,10405.834,10.4058,4.0173,Alto,0.3434,Media,2977,Grande,2.9526,Medio,-0.1394,-0.1189,-0.0351,0.002,0.1189,0.1189,-0.1169
TransformerUNet,U-Net Transformer,a05fea77-f700-4649-89d6-55fdc9805570,11079.788,11.0798,4.0445,Alto,0.4083,Alta,1105,Media,5.9887,Alto,0.0199,-0.0199,0.0371,-0.1104,0.0199,0.0199,-0.1303
TransformerUNet,U-Net Transformer,b9e88bbe-d80c-4389-9af3-97b3afe69333,16615.414,16.6154,4.2205,Alto,0.3793,Media,1362,Media,4.3229,Medio,0.0986,0.2416,-0.0961,0.1586,-0.2416,-0.2416,0.4001
TransformerUNet,U-Net Transformer,e6973a8e-0602-4ba8-bbc6-21cdb8f7d21c,4609.376,4.6094,3.6636,Medio,0.3947,Alta,454,Pequeña,5.0247,Alto,-0.1374,0.0991,-0.2936,0.5815,-0.0991,-0.0991,0.6806
TransformerUNet,U-Net Transformer,67606536-23bd-4484-a0f0-7d577330f87a,2281.8716,2.2819,3.3583,Bajo,0.3182,Baja,553,Pequeña,2.3422,Bajo,0.005,-0.0705,0.0488,-0.1139,0.0705,0.0705,-0.1844
TransformerUNet,U-Net Transformer,4704ac77-eb40-486f-8389-f2734799f9c2,6244.158,6.2442,3.7955,Alto,0.4006,Alta,1252,Media,5.3986,Alto,-0.0375,-0.0463,-0.0186,0.0112,0.0463,0.0463,-0.0351
TransformerUNet,U-Net Transformer,3a86005a-3926-4eeb-8b85-59933bd52bfe,24643.96,24.644,4.3917,Alto,0.3087,Baja,9463,Grande,2.1799,Bajo,0.0471,0.0398,0.0096,-0.0001,-0.0398,-0.0398,0.0397
TransformerUNet,U-Net Transformer,8d787c6f-f905-4a9b-85fd-203059bc7ad8,4510.2534,4.5103,3.6542,Medio,0.3549,Media,517,Pequeña,3.2691,Medio,0.0252,0.0677,0.0023,0.0387,-0.0677,-0.0677,0.1064
TransformerUNet,U-Net Transformer,bd68ab65-9ce5-4fe8-a64e-b683ad9a7382,10290.223,10.2902,4.0124,Alto,0.203,Baja,772,Media,0.9259,Bajo,-0.1479,0.3575,-0.3832,1.4883,-0.3575,-0.3575,1.8459
TransformerUNet,U-Net Transformer,b1de76c8-db30-4197-a261-9046f50f211d,3240.9116,3.2409,3.5107,Medio,0.398,Alta,545,Pequeña,5.2018,Alto,0.1309,-0.0404,0.2283,-0.455,0.0404,0.0404,-0.4954
TransformerUNet,U-Net Transformer,1c13f53c-f5ba-444a-9534-7c354254ef37,3582.792,3.5828,3.5542,Medio,0.3715,Media,197,Pequeña,3.8622,Medio,-0.0042,0.0,-0.0031,0.0609,0.0,0.0,0.0609
TransformerUNet,U-Net Transformer,07ec1d88-1c38-40de-9887-a12559867757,2016.4948,2.0165,3.3046,Bajo,0.4071,Alta,799,Media,5.746,Alto,0.0281,-0.1101,0.0519,-0.4693,0.1101,0.1101,-0.5795
TransformerUNet,U-Net Transformer,67bcac86-5d92-4bc5-89ff-53ea57784186,8302.752,8.3028,3.9192,Alto,0.3859,Media,656,Pequeña,4.5643,Medio,-0.115,-0.0152,-0.1212,1.4207,0.0152,0.0152,1.4055
TransformerUNet,U-Net Transformer,4a155e3f-6602-4575-b01f-106a7352593c,8507.047,8.507,3.9298,Alto,0.3321,Baja,1390,Grande,2.6692,Bajo,0.0446,-0.0079,0.0662,-0.1741,0.0079,0.0079,-0.182
TransformerUNet,U-Net Transformer,9d9123c6-5950-4891-84f1-f5ef891961e2,1818.8066,1.8188,3.2598,Bajo,0.3684,Media,697,Pequeña,3.6772,Medio,-0.0271,0.0445,-0.1022,0.1291,-0.0445,-0.0445,0.1736
TransformerUNet,U-Net Transformer,237f7281-cf08-4a29-922f-264cbdf8de8a,4735.3013,4.7353,3.6753,Medio,0.3737,Media,922,Media,3.9605,Medio,0.4712,0.692,0.0053,0.1226,-0.692,-0.692,0.8145
TransformerUNet,U-Net Transformer,d731d711-88c3-4f41-9081-b0430e9dd0dd,7704.097,7.7041,3.8867,Alto,0.3935,Alta,1117,Media,4.9543,Alto,0.0951,-0.009,0.1771,-0.2417,0.009,0.009,-0.2507
TransformerUNet,U-Net Transformer,6ca710be-50d0-4ea6-8050-f70c20b6b12c,2102.2234,2.1022,3.3227,Bajo,0.2638,Baja,375,Pequeña,1.5012,Bajo,0.1527,0.232,0.1136,-0.2933,-0.232,-0.232,-0.0613
TransformerUNet,U-Net Transformer,84323019-31e8-4ad0-8981-79aeae558151,12625.696,12.6257,4.1013,Alto,0.2389,Baja,1002,Media,1.2366,Bajo,0.1415,0.016,0.1959,-0.4731,-0.016,-0.016,-0.4571
TransformerUNet,U-Net Transformer,c80e9137-347b-4e8a-bc86-18cb5b73eec6,2991.0056,2.991,3.4758,Medio,0.3722,Media,441,Pequeña,3.8998,Medio,-0.249,-0.0249,-0.3064,1.1814,0.0249,0.0249,1.1565
TransformerUNet,U-Net Transformer,f8394a3f-382b-49a3-8c16-2f6b51d92e61,3186.241,3.1862,3.5033,Medio,0.3324,Baja,1659,Grande,2.6919,Bajo,-0.222,-0.3219,-0.034,-0.0084,0.3219,0.3219,-0.3303
TransformerUNet,U-Net Transformer,ceb23db4-3d67-4651-98c0-5f28b12e019a,5956.7266,5.9567,3.775,Medio,0.3813,Media,629,Pequeña,4.2728,Medio,0.2072,0.4324,0.1258,0.3196,-0.4324,-0.4324,0.752
TransformerUNet,U-Net Transformer,3ecaf919-c623-49eb-93e8-c7bfe3113cc1,2792.127,2.7921,3.4459,Bajo,0.3602,Media,742,Media,3.4607,Medio,0.1532,0.1375,0.1729,-0.6173,-0.1375,-0.1375,-0.4798
TransformerUNet,U-Net Transformer,f766eba1-09b9-4a68-bda5-169ce6c43340,4227.166,4.2272,3.626,Medio,0.3139,Baja,1656,Grande,2.2721,Bajo,0.0591,0.0097,0.0824,-0.1854,-0.0097,-0.0097,-0.1757
TransformerUNet,U-Net Transformer,dda8baa7-4d0f-44ff-b1d6-f3ce56451bfd,6945.96,6.946,3.8417,Alto,0.3708,Media,964,Media,3.8691,Medio,-0.0135,-0.001,-0.0252,0.0622,0.001,0.001,0.0612
TransformerUNet,U-Net Transformer,5f2173ea-1f29-4df7-ac49-19c3a29bce19,1581.3921,1.5814,3.199,Bajo,0.3386,Baja,871,Media,2.77,Bajo,-0.5121,-0.8806,-0.294,-0.6406,0.8806,0.8806,-1.5212
TransformerUNet,U-Net Transformer,678cdbee-ac49-41d2-966b-c5580561f635,6577.9053,6.5779,3.8181,Alto,0.4118,Alta,890,Media,6.2452,Alto,0.0886,-0.0843,0.1875,-0.4652,0.0843,0.0843,-0.5494
TransformerUNet,U-Net Transformer,8ca93753-518f-4047-9ec4-41b8a6427aa9,8652.349,8.6523,3.9371,Alto,0.3769,Media,2632,Grande,4.1079,Medio,0.0651,0.1315,-0.0225,0.0391,-0.1315,-0.1315,0.1706
TransformerUNet,U-Net Transformer,3f486234-214f-428f-844e-d2700cb0ea0b,1663.701,1.6637,3.2211,Bajo,0.353,Media,1087,Media,3.1654,Medio,-0.1206,-0.2107,-0.0189,-0.1316,0.2107,0.2107,-0.3422
TransformerUNet,U-Net Transformer,8c7d8734-1f5f-44fb-a33d-8b25da5e6862,3401.8093,3.4018,3.5317,Medio,0.3448,Media,1327,Media,3.0139,Medio,-0.0614,-0.0053,-0.1055,0.1379,0.0053,0.0053,0.1326
TransformerUNet,U-Net Transformer,d283104f-de72-4b6e-8451-d1787ca573b2,5122.667,5.1227,3.7095,Medio,0.3318,Baja,1653,Grande,2.6271,Bajo,-0.0,0.0,-0.0,0.2359,0.0,0.0,0.2359
TransformerUNet,U-Net Transformer,83e44814-6362-4a49-ab2a-a06aea325df1,11050.564,11.0506,4.0434,Alto,0.4066,Alta,2865,Grande,5.8752,Alto,-0.1808,-0.2391,-0.0559,0.0223,0.2391,0.2391,-0.2168
TransformerUNet,U-Net Transformer,3da4b786-9d1c-424a-826a-85835df19a93,24941.012,24.941,4.3969,Alto,0.3798,Media,2046,Grande,4.3612,Medio,-0.0474,-0.0391,-0.052,0.0762,0.0391,0.0391,0.0371
TransformerUNet,U-Net Transformer,941e6d12-2a00-41ff-b01f-e76ec4bba23b,9684.759,9.6848,3.9861,Alto,0.2476,Baja,1788,Grande,1.3345,Bajo,-0.0677,-0.222,0.1021,-0.2153,0.222,0.222,-0.4374
TransformerUNet,U-Net Transformer,9fb47db8-6931-4215-a761-9a39a4e0d1c9,3194.6138,3.1946,3.5044,Medio,0.3325,Baja,496,Pequeña,2.668,Bajo,-0.159,0.0665,-0.3755,0.5867,-0.0665,-0.0665,0.6532
TransformerUNet,U-Net Transformer,29028f7b-ae03-415d-9fec-afd370aad287,4072.553,4.0726,3.6099,Medio,0.3346,Baja,323,Pequeña,2.7432,Bajo,-0.2534,0.0062,-0.2227,2.3653,-0.0062,-0.0062,2.3715
